building_id,forecast_origin,target_timestamp,horizon,actual,forecast,baseline
BLDG_007,2026-07-27 16:00:00,2026-07-28 04:00:00,12,117.315,110.12545,110.951
BLDG_007,2026-07-27 16:00:00,2026-07-28 05:00:00,13,114.864,111.57529,113.93
BLDG_007,2026-07-27 16:00:00,2026-07-28 06:00:00,14,110.844,109.31712,109.918
BLDG_007,2026-07-27 16:00:00,2026-07-28 07:00:00,15,121.325,112.413605,116.941
BLDG_007,2026-07-27 16:00:00,2026-07-28 08:00:00,16,264.735,316.62958,317.991
BLDG_007,2026-07-27 16:00:00,2026-07-28 09:00:00,17,302.915,303.33768,321.615
BLDG_007,2026-07-27 16:00:00,2026-07-28 10:00:00,18,300.703,306.54382,311.484
BLDG_007,2026-07-27 16:00:00,2026-07-28 11:00:00,19,308.33,308.1943,277.581
BLDG_007,2026-07-27 16:00:00,2026-07-28 12:00:00,20,273.696,305.02176,304.05
BLDG_007,2026-07-27 16:00:00,2026-07-28 13:00:00,21,301.898,302.494,309.943
BLDG_007,2026-07-27 16:00:00,2026-07-28 14:00:00,22,277.862,300.15347,302.432
BLDG_007,2026-07-27 16:00:00,2026-07-28 15:00:00,23,316.241,298.54517,311.434
BLDG_007,2026-07-27 16:00:00,2026-07-28 16:00:00,24,306.235,298.35596,309.831
BLDG_007,2026-07-27 17:00:00,2026-07-27 18:00:00,1,305.684,316.84897,104.132
BLDG_007,2026-07-27 17:00:00,2026-07-27 19:00:00,2,320.188,285.5677,108.155
BLDG_007,2026-07-27 17:00:00,2026-07-27 20:00:00,3,102.836,100.5565,103.521
BLDG_007,2026-07-27 17:00:00,2026-07-27 21:00:00,4,92.717,108.41109,104.294
BLDG_007,2026-07-27 17:00:00,2026-07-27 22:00:00,5,108.675,108.48764,98.538
BLDG_007,2026-07-27 17:00:00,2026-07-27 23:00:00,6,115.469,107.36571,107.824
BLDG_007,2026-07-27 17:00:00,2026-07-28 00:00:00,7,119.382,108.07608,111.464
BLDG_007,2026-07-27 17:00:00,2026-07-28 01:00:00,8,115.094,106.68204,104.657
BLDG_007,2026-07-27 17:00:00,2026-07-28 02:00:00,9,117.354,107.11716,110.953
BLDG_007,2026-07-27 17:00:00,2026-07-28 03:00:00,10,126.483,108.6741,123.482
BLDG_007,2026-07-27 17:00:00,2026-07-28 04:00:00,11,117.315,110.70917,110.951
BLDG_007,2026-07-27 17:00:00,2026-07-28 05:00:00,12,114.864,112.72851,113.93
BLDG_007,2026-07-27 17:00:00,2026-07-28 06:00:00,13,110.844,110.695244,109.918
BLDG_007,2026-07-27 17:00:00,2026-07-28 07:00:00,14,121.325,115.10104,116.941
BLDG_007,2026-07-27 17:00:00,2026-07-28 08:00:00,15,264.735,322.21716,317.991
BLDG_007,2026-07-27 17:00:00,2026-07-28 09:00:00,16,302.915,304.798,321.615
BLDG_007,2026-07-27 17:00:00,2026-07-28 10:00:00,17,300.703,307.4537,311.484
BLDG_007,2026-07-27 17:00:00,2026-07-28 11:00:00,18,308.33,309.91068,277.581
BLDG_007,2026-07-27 17:00:00,2026-07-28 12:00:00,19,273.696,306.8338,304.05
BLDG_007,2026-07-27 17:00:00,2026-07-28 13:00:00,20,301.898,304.6335,309.943
BLDG_007,2026-07-27 17:00:00,2026-07-28 14:00:00,21,277.862,302.4007,302.432
BLDG_007,2026-07-27 17:00:00,2026-07-28 15:00:00,22,316.241,300.4717,311.434
BLDG_007,2026-07-27 17:00:00,2026-07-28 16:00:00,23,306.235,299.12793,309.831
BLDG_007,2026-07-27 17:00:00,2026-07-28 17:00:00,24,301.941,299.32236,315.091
BLDG_007,2026-07-27 18:00:00,2026-07-27 19:00:00,1,320.188,276.147,108.155
BLDG_007,2026-07-27 18:00:00,2026-07-27 20:00:00,2,102.836,113.702576,103.521
BLDG_007,2026-07-27 18:00:00,2026-07-27 21:00:00,3,92.717,104.65127,104.294
BLDG_007,2026-07-27 18:00:00,2026-07-27 22:00:00,4,108.675,105.79154,98.538
BLDG_007,2026-07-27 18:00:00,2026-07-27 23:00:00,5,115.469,105.62877,107.824
BLDG_007,2026-07-27 18:00:00,2026-07-28 00:00:00,6,119.382,106.57133,111.464
BLDG_007,2026-07-27 18:00:00,2026-07-28 01:00:00,7,115.094,105.87101,104.657
BLDG_007,2026-07-27 18:00:00,2026-07-28 02:00:00,8,117.354,107.11045,110.953
BLDG_007,2026-07-27 18:00:00,2026-07-28 03:00:00,9,126.483,109.039246,123.482
BLDG_007,2026-07-27 18:00:00,2026-07-28 04:00:00,10,117.315,110.92496,110.951
BLDG_007,2026-07-27 18:00:00,2026-07-28 05:00:00,11,114.864,112.52552,113.93
BLDG_007,2026-07-27 18:00:00,2026-07-28 06:00:00,12,110.844,110.551605,109.918
BLDG_007,2026-07-27 18:00:00,2026-07-28 07:00:00,13,121.325,117.33922,116.941
BLDG_007,2026-07-27 18:00:00,2026-07-28 08:00:00,14,264.735,321.97015,317.991
BLDG_007,2026-07-27 18:00:00,2026-07-28 09:00:00,15,302.915,303.3965,321.615
BLDG_007,2026-07-27 18:00:00,2026-07-28 10:00:00,16,300.703,306.79514,311.484
BLDG_007,2026-07-27 18:00:00,2026-07-28 11:00:00,17,308.33,309.04373,277.581
BLDG_007,2026-07-27 18:00:00,2026-07-28 12:00:00,18,273.696,307.3066,304.05
BLDG_007,2026-07-27 18:00:00,2026-07-28 13:00:00,19,301.898,305.96222,309.943
BLDG_007,2026-07-27 18:00:00,2026-07-28 14:00:00,20,277.862,303.95108,302.432
BLDG_007,2026-07-27 18:00:00,2026-07-28 15:00:00,21,316.241,301.724,311.434
BLDG_007,2026-07-27 18:00:00,2026-07-28 16:00:00,22,306.235,299.44473,309.831
BLDG_007,2026-07-27 18:00:00,2026-07-28 17:00:00,23,301.941,297.68018,315.091
BLDG_007,2026-07-27 18:00:00,2026-07-28 18:00:00,24,291.088,297.76614,305.684
BLDG_007,2026-07-27 19:00:00,2026-07-27 20:00:00,1,102.836,118.54756,103.521
BLDG_007,2026-07-27 19:00:00,2026-07-27 21:00:00,2,92.717,106.51626,104.294
BLDG_007,2026-07-27 19:00:00,2026-07-27 22:00:00,3,108.675,106.427536,98.538
BLDG_007,2026-07-27 19:00:00,2026-07-27 23:00:00,4,115.469,105.740875,107.824
BLDG_007,2026-07-27 19:00:00,2026-07-28 00:00:00,5,119.382,106.649605,111.464
BLDG_007,2026-07-27 19:00:00,2026-07-28 01:00:00,6,115.094,106.77775,104.657
BLDG_007,2026-07-27 19:00:00,2026-07-28 02:00:00,7,117.354,107.863625,110.953
BLDG_007,2026-07-27 19:00:00,2026-07-28 03:00:00,8,126.483,109.06156,123.482
BLDG_007,2026-07-27 19:00:00,2026-07-28 04:00:00,9,117.315,110.0287,110.951
BLDG_007,2026-07-27 19:00:00,2026-07-28 05:00:00,10,114.864,111.073166,113.93
BLDG_007,2026-07-27 19:00:00,2026-07-28 06:00:00,11,110.844,110.771454,109.918
BLDG_007,2026-07-27 19:00:00,2026-07-28 07:00:00,12,121.325,117.90217,116.941
BLDG_007,2026-07-27 19:00:00,2026-07-28 08:00:00,13,264.735,326.57806,317.991
BLDG_007,2026-07-27 19:00:00,2026-07-28 09:00:00,14,302.915,303.66724,321.615
BLDG_007,2026-07-27 19:00:00,2026-07-28 10:00:00,15,300.703,303.84088,311.484
BLDG_007,2026-07-27 19:00:00,2026-07-28 11:00:00,16,308.33,307.20554,277.581
BLDG_007,2026-07-27 19:00:00,2026-07-28 12:00:00,17,273.696,305.08182,304.05
BLDG_007,2026-07-27 19:00:00,2026-07-28 13:00:00,18,301.898,304.08276,309.943
BLDG_007,2026-07-27 19:00:00,2026-07-28 14:00:00,19,277.862,302.5613,302.432
BLDG_007,2026-07-27 19:00:00,2026-07-28 15:00:00,20,316.241,300.90176,311.434
BLDG_007,2026-07-27 19:00:00,2026-07-28 16:00:00,21,306.235,299.34402,309.831
BLDG_007,2026-07-27 19:00:00,2026-07-28 17:00:00,22,301.941,298.1529,315.091
BLDG_007,2026-07-27 19:00:00,2026-07-28 18:00:00,23,291.088,297.77454,305.684
BLDG_007,2026-07-27 19:00:00,2026-07-28 19:00:00,24,301.33,299.1855,320.188
BLDG_007,2026-07-27 20:00:00,2026-07-27 21:00:00,1,92.717,102.814476,104.294
BLDG_007,2026-07-27 20:00:00,2026-07-27 22:00:00,2,108.675,105.98827,98.538
BLDG_007,2026-07-27 20:00:00,2026-07-27 23:00:00,3,115.469,107.845345,107.824
BLDG_007,2026-07-27 20:00:00,2026-07-28 00:00:00,4,119.382,107.551,111.464
BLDG_007,2026-07-27 20:00:00,2026-07-28 01:00:00,5,115.094,107.00981,104.657
BLDG_007,2026-07-27 20:00:00,2026-07-28 02:00:00,6,117.354,108.006805,110.953
BLDG_007,2026-07-27 20:00:00,2026-07-28 03:00:00,7,126.483,109.658745,123.482
BLDG_007,2026-07-27 20:00:00,2026-07-28 04:00:00,8,117.315,111.1908,110.951
BLDG_007,2026-07-27 20:00:00,2026-07-28 05:00:00,9,114.864,112.14447,113.93
BLDG_007,2026-07-27 20:00:00,2026-07-28 06:00:00,10,110.844,109.74859,109.918
BLDG_007,2026-07-27 20:00:00,2026-07-28 07:00:00,11,121.325,117.27248,116.941
BLDG_007,2026-07-27 20:00:00,2026-07-28 08:00:00,12,264.735,321.6035,317.991
BLDG_007,2026-07-27 20:00:00,2026-07-28 09:00:00,13,302.915,301.15933,321.615
BLDG_007,2026-07-27 20:00:00,2026-07-28 10:00:00,14,300.703,303.9865,311.484
BLDG_007,2026-07-27 20:00:00,2026-07-28 11:00:00,15,308.33,308.82477,277.581
BLDG_007,2026-07-27 20:00:00,2026-07-28 12:00:00,16,273.696,304.84207,304.05
BLDG_007,2026-07-27 20:00:00,2026-07-28 13:00:00,17,301.898,302.38226,309.943
BLDG_007,2026-07-27 20:00:00,2026-07-28 14:00:00,18,277.862,300.59265,302.432
BLDG_007,2026-07-27 20:00:00,2026-07-28 15:00:00,19,316.241,299.5924,311.434
BLDG_007,2026-07-27 20:00:00,2026-07-28 16:00:00,20,306.235,299.33517,309.831
BLDG_007,2026-07-27 20:00:00,2026-07-28 17:00:00,21,301.941,299.46384,315.091
BLDG_007,2026-07-27 20:00:00,2026-07-28 18:00:00,22,291.088,299.5425,305.684
BLDG_007,2026-07-27 20:00:00,2026-07-28 19:00:00,23,301.33,294.72504,320.188
BLDG_007,2026-07-27 20:00:00,2026-07-28 20:00:00,24,105.972,105.273796,102.836
BLDG_007,2026-07-27 21:00:00,2026-07-27 22:00:00,1,108.675,112.50178,98.538
BLDG_007,2026-07-27 21:00:00,2026-07-27 23:00:00,2,115.469,106.47862,107.824
BLDG_007,2026-07-27 21:00:00,2026-07-28 00:00:00,3,119.382,109.12265,111.464
BLDG_007,2026-07-27 21:00:00,2026-07-28 01:00:00,4,115.094,107.657486,104.657
BLDG_007,2026-07-27 21:00:00,2026-07-28 02:00:00,5,117.354,107.72005,110.953
BLDG_007,2026-07-27 21:00:00,2026-07-28 03:00:00,6,126.483,109.11452,123.482
BLDG_007,2026-07-27 21:00:00,2026-07-28 04:00:00,7,117.315,110.7186,110.951
BLDG_007,2026-07-27 21:00:00,2026-07-28 05:00:00,8,114.864,111.81268,113.93
BLDG_007,2026-07-27 21:00:00,2026-07-28 06:00:00,9,110.844,109.97536,109.918
BLDG_007,2026-07-27 21:00:00,2026-07-28 07:00:00,10,121.325,115.88497,116.941
BLDG_007,2026-07-27 21:00:00,2026-07-28 08:00:00,11,264.735,320.2049,317.991
BLDG_007,2026-07-27 21:00:00,2026-07-28 09:00:00,12,302.915,303.23032,321.615
BLDG_007,2026-07-27 21:00:00,2026-07-28 10:00:00,13,300.703,304.94507,311.484
BLDG_007,2026-07-27 21:00:00,2026-07-28 11:00:00,14,308.33,308.7214,277.581
BLDG_007,2026-07-27 21:00:00,2026-07-28 12:00:00,15,273.696,304.6637,304.05
BLDG_007,2026-07-27 21:00:00,2026-07-28 13:00:00,16,301.898,302.13626,309.943
BLDG_007,2026-07-27 21:00:00,2026-07-28 14:00:00,17,277.862,300.41995,302.432
BLDG_007,2026-07-27 21:00:00,2026-07-28 15:00:00,18,316.241,299.57346,311.434
BLDG_007,2026-07-27 21:00:00,2026-07-28 16:00:00,19,306.235,299.5812,309.831
BLDG_007,2026-07-27 21:00:00,2026-07-28 17:00:00,20,301.941,300.2298,315.091
BLDG_007,2026-07-27 21:00:00,2026-07-28 18:00:00,21,291.088,301.57654,305.684
BLDG_007,2026-07-27 21:00:00,2026-07-28 19:00:00,22,301.33,299.90768,320.188
BLDG_007,2026-07-27 21:00:00,2026-07-28 20:00:00,23,105.972,106.19592,102.836
BLDG_007,2026-07-27 21:00:00,2026-07-28 21:00:00,24,91.024,106.96043,92.717
BLDG_007,2026-07-27 22:00:00,2026-07-27 23:00:00,1,115.469,111.85546,107.824
BLDG_007,2026-07-27 22:00:00,2026-07-28 00:00:00,2,119.382,107.87258,111.464
BLDG_007,2026-07-27 22:00:00,2026-07-28 01:00:00,3,115.094,108.781944,104.657
BLDG_007,2026-07-27 22:00:00,2026-07-28 02:00:00,4,117.354,108.491554,110.953
BLDG_007,2026-07-27 22:00:00,2026-07-28 03:00:00,5,126.483,109.421265,123.482
BLDG_007,2026-07-27 22:00:00,2026-07-28 04:00:00,6,117.315,110.89468,110.951
BLDG_007,2026-07-27 22:00:00,2026-07-28 05:00:00,7,114.864,111.911896,113.93
BLDG_007,2026-07-27 22:00:00,2026-07-28 06:00:00,8,110.844,109.9741,109.918
BLDG_007,2026-07-27 22:00:00,2026-07-28 07:00:00,9,121.325,113.51503,116.941
BLDG_007,2026-07-27 22:00:00,2026-07-28 08:00:00,10,264.735,317.13486,317.991
BLDG_007,2026-07-27 22:00:00,2026-07-28 09:00:00,11,302.915,303.43887,321.615
BLDG_007,2026-07-27 22:00:00,2026-07-28 10:00:00,12,300.703,304.71252,311.484
BLDG_007,2026-07-27 22:00:00,2026-07-28 11:00:00,13,308.33,308.64722,277.581
BLDG_007,2026-07-27 22:00:00,2026-07-28 12:00:00,14,273.696,304.86234,304.05
BLDG_007,2026-07-27 22:00:00,2026-07-28 13:00:00,15,301.898,302.50888,309.943
BLDG_007,2026-07-27 22:00:00,2026-07-28 14:00:00,16,277.862,300.91568,302.432
BLDG_007,2026-07-27 22:00:00,2026-07-28 15:00:00,17,316.241,300.16025,311.434
BLDG_007,2026-07-27 22:00:00,2026-07-28 16:00:00,18,306.235,300.26376,309.831
BLDG_007,2026-07-27 22:00:00,2026-07-28 17:00:00,19,301.941,300.97116,315.091
BLDG_007,2026-07-27 22:00:00,2026-07-28 18:00:00,20,291.088,302.2152,305.684
BLDG_007,2026-07-27 22:00:00,2026-07-28 19:00:00,21,301.33,300.7903,320.188
BLDG_007,2026-07-27 22:00:00,2026-07-28 20:00:00,22,105.972,107.299675,102.836
BLDG_007,2026-07-27 22:00:00,2026-07-28 21:00:00,23,91.024,107.28818,92.717
BLDG_007,2026-07-27 22:00:00,2026-07-28 22:00:00,24,110.732,105.667435,108.675
BLDG_007,2026-07-27 23:00:00,2026-07-28 00:00:00,1,119.382,114.249115,111.464
BLDG_007,2026-07-27 23:00:00,2026-07-28 01:00:00,2,115.094,106.61351,104.657
BLDG_007,2026-07-27 23:00:00,2026-07-28 02:00:00,3,117.354,109.397934,110.953
BLDG_007,2026-07-27 23:00:00,2026-07-28 03:00:00,4,126.483,110.29027,123.482
BLDG_007,2026-07-27 23:00:00,2026-07-28 04:00:00,5,117.315,111.36413,110.951
BLDG_007,2026-07-27 23:00:00,2026-07-28 05:00:00,6,114.864,112.199005,113.93
BLDG_007,2026-07-27 23:00:00,2026-07-28 06:00:00,7,110.844,109.79895,109.918
BLDG_007,2026-07-27 23:00:00,2026-07-28 07:00:00,8,121.325,111.59508,116.941
BLDG_007,2026-07-27 23:00:00,2026-07-28 08:00:00,9,264.735,314.7555,317.991
BLDG_007,2026-07-27 23:00:00,2026-07-28 09:00:00,10,302.915,303.75482,321.615
BLDG_007,2026-07-27 23:00:00,2026-07-28 10:00:00,11,300.703,304.5833,311.484
BLDG_007,2026-07-27 23:00:00,2026-07-28 11:00:00,12,308.33,308.62363,277.581
BLDG_007,2026-07-27 23:00:00,2026-07-28 12:00:00,13,273.696,304.91693,304.05
BLDG_007,2026-07-27 23:00:00,2026-07-28 13:00:00,14,301.898,302.57742,309.943
BLDG_007,2026-07-27 23:00:00,2026-07-28 14:00:00,15,277.862,301.0234,302.432
BLDG_007,2026-07-27 23:00:00,2026-07-28 15:00:00,16,316.241,300.31738,311.434
BLDG_007,2026-07-27 23:00:00,2026-07-28 16:00:00,17,306.235,300.48257,309.831
BLDG_007,2026-07-27 23:00:00,2026-07-28 17:00:00,18,301.941,301.22165,315.091
BLDG_007,2026-07-27 23:00:00,2026-07-28 18:00:00,19,291.088,302.37967,305.684
BLDG_007,2026-07-27 23:00:00,2026-07-28 19:00:00,20,301.33,300.77994,320.188
BLDG_007,2026-07-27 23:00:00,2026-07-28 20:00:00,21,105.972,108.47438,102.836
BLDG_007,2026-07-27 23:00:00,2026-07-28 21:00:00,22,91.024,107.49056,92.717
BLDG_007,2026-07-27 23:00:00,2026-07-28 22:00:00,23,110.732,106.11274,108.675
BLDG_007,2026-07-27 23:00:00,2026-07-28 23:00:00,24,89.974,105.52592,115.469
BLDG_007,2026-07-28 00:00:00,2026-07-28 01:00:00,1,115.094,112.6085,104.657
BLDG_007,2026-07-28 00:00:00,2026-07-28 02:00:00,2,117.354,107.550964,110.953
BLDG_007,2026-07-28 00:00:00,2026-07-28 03:00:00,3,126.483,111.49102,123.482
BLDG_007,2026-07-28 00:00:00,2026-07-28 04:00:00,4,117.315,112.641205,110.951
BLDG_007,2026-07-28 00:00:00,2026-07-28 05:00:00,5,114.864,113.14125,113.93
BLDG_007,2026-07-28 00:00:00,2026-07-28 06:00:00,6,110.844,110.09896,109.918
BLDG_007,2026-07-28 00:00:00,2026-07-28 07:00:00,7,121.325,112.71989,116.941
BLDG_007,2026-07-28 00:00:00,2026-07-28 08:00:00,8,264.735,314.9,317.991
BLDG_007,2026-07-28 00:00:00,2026-07-28 09:00:00,9,302.915,303.8039,321.615
BLDG_007,2026-07-28 00:00:00,2026-07-28 10:00:00,10,300.703,304.4742,311.484
BLDG_007,2026-07-28 00:00:00,2026-07-28 11:00:00,11,308.33,308.41916,277.581
BLDG_007,2026-07-28 00:00:00,2026-07-28 12:00:00,12,273.696,304.77252,304.05
BLDG_007,2026-07-28 00:00:00,2026-07-28 13:00:00,13,301.898,302.51166,309.943
BLDG_007,2026-07-28 00:00:00,2026-07-28 14:00:00,14,277.862,301.0598,302.432
BLDG_007,2026-07-28 00:00:00,2026-07-28 15:00:00,15,316.241,300.46545,311.434
BLDG_007,2026-07-28 00:00:00,2026-07-28 16:00:00,16,306.235,300.73773,309.831
BLDG_007,2026-07-28 00:00:00,2026-07-28 17:00:00,17,301.941,301.52005,315.091
BLDG_007,2026-07-28 00:00:00,2026-07-28 18:00:00,18,291.088,302.50464,305.684
BLDG_007,2026-07-28 00:00:00,2026-07-28 19:00:00,19,301.33,300.00293,320.188
BLDG_007,2026-07-28 00:00:00,2026-07-28 20:00:00,20,105.972,107.77466,102.836
BLDG_007,2026-07-28 00:00:00,2026-07-28 21:00:00,21,91.024,107.4123,92.717
BLDG_007,2026-07-28 00:00:00,2026-07-28 22:00:00,22,110.732,106.54546,108.675
BLDG_007,2026-07-28 00:00:00,2026-07-28 23:00:00,23,89.974,105.996086,115.469
BLDG_007,2026-07-28 00:00:00,2026-07-29 00:00:00,24,108.346,106.194275,119.382
BLDG_007,2026-07-28 01:00:00,2026-07-28 02:00:00,1,117.354,111.96992,110.953
BLDG_007,2026-07-28 01:00:00,2026-07-28 03:00:00,2,126.483,108.62996,123.482
BLDG_007,2026-07-28 01:00:00,2026-07-28 04:00:00,3,117.315,113.49627,110.951
BLDG_007,2026-07-28 01:00:00,2026-07-28 05:00:00,4,114.864,114.409096,113.93
BLDG_007,2026-07-28 01:00:00,2026-07-28 06:00:00,5,110.844,110.38319,109.918
BLDG_007,2026-07-28 01:00:00,2026-07-28 07:00:00,6,121.325,114.24202,116.941
BLDG_007,2026-07-28 01:00:00,2026-07-28 08:00:00,7,264.735,315.3277,317.991
BLDG_007,2026-07-28 01:00:00,2026-07-28 09:00:00,8,302.915,303.9342,321.615
BLDG_007,2026-07-28 01:00:00,2026-07-28 10:00:00,9,300.703,304.40213,311.484
BLDG_007,2026-07-28 01:00:00,2026-07-28 11:00:00,10,308.33,308.14755,277.581
BLDG_007,2026-07-28 01:00:00,2026-07-28 12:00:00,11,273.696,304.49524,304.05
BLDG_007,2026-07-28 01:00:00,2026-07-28 13:00:00,12,301.898,302.2683,309.943
BLDG_007,2026-07-28 01:00:00,2026-07-28 14:00:00,13,277.862,300.90253,302.432
BLDG_007,2026-07-28 01:00:00,2026-07-28 15:00:00,14,316.241,300.41495,311.434
BLDG_007,2026-07-28 01:00:00,2026-07-28 16:00:00,15,306.235,300.788,309.831
BLDG_007,2026-07-28 01:00:00,2026-07-28 17:00:00,16,301.941,301.60922,315.091
BLDG_007,2026-07-28 01:00:00,2026-07-28 18:00:00,17,291.088,302.47696,305.684
BLDG_007,2026-07-28 01:00:00,2026-07-28 19:00:00,18,301.33,299.04434,320.188
BLDG_007,2026-07-28 01:00:00,2026-07-28 20:00:00,19,105.972,107.24621,102.836
BLDG_007,2026-07-28 01:00:00,2026-07-28 21:00:00,20,91.024,107.2091,92.717
BLDG_007,2026-07-28 01:00:00,2026-07-28 22:00:00,21,110.732,107.00186,108.675
BLDG_007,2026-07-28 01:00:00,2026-07-28 23:00:00,22,89.974,106.5195,115.469
BLDG_007,2026-07-28 01:00:00,2026-07-29 00:00:00,23,108.346,106.78555,119.382
BLDG_007,2026-07-28 01:00:00,2026-07-29 01:00:00,24,110.054,107.89545,115.094
BLDG_007,2026-07-28 02:00:00,2026-07-28 03:00:00,1,126.483,111.40298,123.482
BLDG_007,2026-07-28 02:00:00,2026-07-28 04:00:00,2,117.315,109.68744,110.951
BLDG_007,2026-07-28 02:00:00,2026-07-28 05:00:00,3,114.864,114.94764,113.93
BLDG_007,2026-07-28 02:00:00,2026-07-28 06:00:00,4,110.844,111.79286,109.918
BLDG_007,2026-07-28 02:00:00,2026-07-28 07:00:00,5,121.325,116.02823,116.941
BLDG_007,2026-07-28 02:00:00,2026-07-28 08:00:00,6,264.735,315.30283,317.991
BLDG_007,2026-07-28 02:00:00,2026-07-28 09:00:00,7,302.915,304.35983,321.615
BLDG_007,2026-07-28 02:00:00,2026-07-28 10:00:00,8,300.703,304.39987,311.484
BLDG_007,2026-07-28 02:00:00,2026-07-28 11:00:00,9,308.33,307.94867,277.581
BLDG_007,2026-07-28 02:00:00,2026-07-28 12:00:00,10,273.696,304.2616,304.05
BLDG_007,2026-07-28 02:00:00,2026-07-28 13:00:00,11,301.898,302.02002,309.943
BLDG_007,2026-07-28 02:00:00,2026-07-28 14:00:00,12,277.862,300.71622,302.432
BLDG_007,2026-07-28 02:00:00,2026-07-28 15:00:00,13,316.241,300.32727,311.434
BLDG_007,2026-07-28 02:00:00,2026-07-28 16:00:00,14,306.235,300.8077,309.831
BLDG_007,2026-07-28 02:00:00,2026-07-28 17:00:00,15,301.941,301.69083,315.091
BLDG_007,2026-07-28 02:00:00,2026-07-28 18:00:00,16,291.088,302.48953,305.684
BLDG_007,2026-07-28 02:00:00,2026-07-28 19:00:00,17,301.33,298.02063,320.188
BLDG_007,2026-07-28 02:00:00,2026-07-28 20:00:00,18,105.972,106.66045,102.836
BLDG_007,2026-07-28 02:00:00,2026-07-28 21:00:00,19,91.024,106.94521,92.717
BLDG_007,2026-07-28 02:00:00,2026-07-28 22:00:00,20,110.732,107.591995,108.675
BLDG_007,2026-07-28 02:00:00,2026-07-28 23:00:00,21,89.974,107.23269,115.469
BLDG_007,2026-07-28 02:00:00,2026-07-29 00:00:00,22,108.346,107.61408,119.382
BLDG_007,2026-07-28 02:00:00,2026-07-29 01:00:00,23,110.054,108.79748,115.094
BLDG_007,2026-07-28 02:00:00,2026-07-29 02:00:00,24,115.71734,110.46664,117.354
BLDG_007,2026-07-28 03:00:00,2026-07-28 04:00:00,1,117.315,110.29344,110.951
BLDG_007,2026-07-28 03:00:00,2026-07-28 05:00:00,2,114.864,110.07156,113.93
BLDG_007,2026-07-28 03:00:00,2026-07-28 06:00:00,3,110.844,112.40694,109.918
BLDG_007,2026-07-28 03:00:00,2026-07-28 07:00:00,4,121.325,118.48225,116.941
BLDG_007,2026-07-28 03:00:00,2026-07-28 08:00:00,5,264.735,315.77695,317.991
BLDG_007,2026-07-28 03:00:00,2026-07-28 09:00:00,6,302.915,305.04422,321.615
BLDG_007,2026-07-28 03:00:00,2026-07-28 10:00:00,7,300.703,304.56262,311.484
BLDG_007,2026-07-28 03:00:00,2026-07-28 11:00:00,8,308.33,307.84967,277.581
BLDG_007,2026-07-28 03:00:00,2026-07-28 12:00:00,9,273.696,304.13547,304.05
BLDG_007,2026-07-28 03:00:00,2026-07-28 13:00:00,10,301.898,301.8674,309.943
BLDG_007,2026-07-28 03:00:00,2026-07-28 14:00:00,11,277.862,300.6135,302.432
BLDG_007,2026-07-28 03:00:00,2026-07-28 15:00:00,12,316.241,300.31354,311.434
BLDG_007,2026-07-28 03:00:00,2026-07-28 16:00:00,13,306.235,300.9074,309.831
BLDG_007,2026-07-28 03:00:00,2026-07-28 17:00:00,14,301.941,301.8875,315.091
BLDG_007,2026-07-28 03:00:00,2026-07-28 18:00:00,15,291.088,302.6858,305.684
BLDG_007,2026-07-28 03:00:00,2026-07-28 19:00:00,16,301.33,296.67014,320.188
BLDG_007,2026-07-28 03:00:00,2026-07-28 20:00:00,17,105.972,106.211914,102.836
BLDG_007,2026-07-28 03:00:00,2026-07-28 21:00:00,18,91.024,106.6519,92.717
BLDG_007,2026-07-28 03:00:00,2026-07-28 22:00:00,19,110.732,108.362045,108.675
BLDG_007,2026-07-28 03:00:00,2026-07-28 23:00:00,20,89.974,108.15859,115.469
BLDG_007,2026-07-28 03:00:00,2026-07-29 00:00:00,21,108.346,108.690575,119.382
BLDG_007,2026-07-28 03:00:00,2026-07-29 01:00:00,22,110.054,109.94788,115.094
BLDG_007,2026-07-28 03:00:00,2026-07-29 02:00:00,23,115.71734,111.600296,117.354
BLDG_007,2026-07-28 03:00:00,2026-07-29 03:00:00,24,109.715,113.30146,126.483
BLDG_007,2026-07-28 04:00:00,2026-07-28 05:00:00,1,114.864,107.468414,113.93
BLDG_007,2026-07-28 04:00:00,2026-07-28 06:00:00,2,110.844,107.434265,109.918
BLDG_007,2026-07-28 04:00:00,2026-07-28 07:00:00,3,121.325,121.409836,116.941
BLDG_007,2026-07-28 04:00:00,2026-07-28 08:00:00,4,264.735,316.00787,317.991
BLDG_007,2026-07-28 04:00:00,2026-07-28 09:00:00,5,302.915,304.68793,321.615
BLDG_007,2026-07-28 04:00:00,2026-07-28 10:00:00,6,300.703,304.84738,311.484
BLDG_007,2026-07-28 04:00:00,2026-07-28 11:00:00,7,308.33,307.8203,277.581
BLDG_007,2026-07-28 04:00:00,2026-07-28 12:00:00,8,273.696,304.19214,304.05
BLDG_007,2026-07-28 04:00:00,2026-07-28 13:00:00,9,301.898,301.93643,309.943
BLDG_007,2026-07-28 04:00:00,2026-07-28 14:00:00,10,277.862,300.6874,302.432
BLDG_007,2026-07-28 04:00:00,2026-07-28 15:00:00,11,316.241,300.37488,311.434
BLDG_007,2026-07-28 04:00:00,2026-07-28 16:00:00,12,306.235,300.97287,309.831
BLDG_007,2026-07-28 04:00:00,2026-07-28 17:00:00,13,301.941,302.0014,315.091
BLDG_007,2026-07-28 04:00:00,2026-07-28 18:00:00,14,291.088,302.8557,305.684
